835	 0.113611996
1132	 0.13932176
1542	 0.113611996
1589	 0.37410104
1963	 0.10205134
2548	 0.04395112
2948	 0.1673375
3101	 0.04395112
3997	 0.14600246
4023	 0.17580448
6690	 0.27625045
7385	 0.2637067
7411	 0.113611996
7860	 0.0
8320	 0.113611996
8491	 0.18327287
8836	 0.10205134
8944	 0.06966088
9019	 0.04395112
9049	 0.13932176
9157	 0.13185336
9576	 0.17964858
9644	 0.37410104
9715	 0.32527694
11087	 0.22170676
12028	 0.14600246
12186	 0.17964858
12241	 0.113611996
12787	 0.22359969
13334	 0.13185336
