25	 0.057776853
80	 0.033055585
198	 0.047098547
199	 0.05250819
288	 0.06266377
353	 0.04600222
587	 0.14335532
598	 0.0638923
640	 0.053986266
739	 0.056604855
952	 0.050889134
1045	 0.07662692
1159	 0.05171794
1326	 0.107094996
1360	 0.056604855
1584	 0.0834523
1588	 0.0532633
1595	 0.06868016
1626	 0.060395446
1658	 0.037324715
1666	 0.11320971
1690	 0.10597173
1691	 0.072882935
1712	 0.030436995
1734	 0.05250819
2049	 0.048128393
2050	 0.10343588
2055	 0.03532391
2066	 0.050889134
2125	 0.023549274
2159	 0.15645799
2175	 0.07400833
2186	 0.0638923
2260	 0.056604855
2408	 0.07969291
2413	 0.039114498
2512	 0.04483022
2538	 0.06868016
2548	 0.03532391
2553	 0.10935944
2559	 0.082019575
2861	 0.05250819
2983	 0.058873184
2993	 0.095289275
3024	 0.037324715
3107	 0.039114498
3301	 0.053986266
3355	 0.05171794
3392	 0.072882935
3535	 0.04600222
3564	 0.04483022
3603	 0.055987075
3621	 0.07969291
3656	 0.039114498
3659	 0.09154529
3892	 0.06776171
3944	 0.06868016
4010	 0.07167766
4057	 0.0834523
4137	 0.07064782
4162	 0.04073355
4175	 0.048128393
4367	 0.018662358
4512	 0.02733986
4555	 0.07400833
4659	 0.056604855
4670	 0.08966044
4948	 0.22641942
5070	 0.08840155
5129	 0.07167766
5244	 0.058333863
5440	 0.018662358
5731	 0.018662358
5818	 0.0814671
5848	 0.04221163
5901	 0.02733986
5915	 0.037324715
5966	 0.07064782
6017	 0.20687176
6018	 0.12932914
6215	 0.26444468
6296	 0.048128393
6371	 0.033055585
6388	 0.07662692
6544	 0.030436995
6562	 0.061339423
6594	 0.07464943
6623	 0.047098547
6742	 0.04073355
6818	 0.06087399
6843	 0.033055585
6859	 0.057776853
6972	 0.07464943
6986	 0.023549274
7124	 0.11888515
7196	 0.06611117
7366	 0.018662358
7411	 0.030436995
7579	 0.033055585
7600	 0.096256785
7747	 0.043571334
7774	 0.07464943
7816	 0.06087399
7832	 0.043571334
7860	 0.0
7987	 0.04600222
8094	 0.07464943
8110	 0.011774637
8219	 0.082019575
8253	 0.0532633
8278	 0.4261179
8283	 0.05171794
8483	 0.098198704
8500	 0.02733986
8502	 0.049099352
8614	 0.011774637
8640	 0.067120604
8842	 0.023549274
8847	 0.05534597
8900	 0.023549274
8944	 0.037324715
9019	 0.011774637
9022	 0.023549274
9037	 0.060395446
9098	 0.06466457
9120	 0.039114498
9277	 0.058873184
9358	 0.03532391
9384	 0.05467972
9439	 0.053986266
9452	 0.039114498
9606	 0.048128393
9633	 0.018662358
9690	 0.08840155
9731	 0.030436995
9741	 0.050017804
9914	 0.04221163
10041	 0.10935944
10047	 0.05467972
10116	 0.0
10213	 0.05467972
10371	 0.018662358
10390	 0.059395906
10853	 0.02733986
11144	 0.033055585
11162	 0.03532391
11185	 0.0
11239	 0.03532391
11303	 0.047098547
11338	 0.030436995
11414	 0.0638923
11417	 0.100222796
11459	 0.057776853
11501	 0.094197094
11506	 0.1597899
11734	 0.04600222
11866	 0.09154529
11895	 0.039114498
11946	 0.067120604
12031	 0.02733986
12086	 0.04600222
12451	 0.06466457
12506	 0.07064782
12591	 0.04073355
12596	 0.037324715
12615	 0.056604855
12786	 0.078228995
12849	 0.06087399
12931	 0.039114498
13042	 0.03532391
