28	 0.030566867
80	 0.077496
104	 0.07154004
240	 0.023785647
246	 0.023785647
258	 0.04103366
284	 0.053671595
432	 0.027604632
461	 0.06703695
577	 0.031832114
635	 0.064095974
683	 0.023785647
699	 0.0690833
806	 0.018403089
835	 0.023785647
836	 0.049617648
960	 0.041623756
1078	 0.014584103
1298	 0.021365324
1310	 0.04558626
1498	 0.036806177
1542	 0.071356945
1579	 0.19792314
1602	 0.03298719
1668	 0.0690833
1712	 0.047571294
1724	 0.06366423
1747	 0.047935016
1752	 0.07446586
1764	 0.023785647
1788	 0.1304312
1809	 0.027604632
1838	 0.062277745
1845	 0.077496
1851	 0.03404976
2022	 0.12819195
2031	 0.07832126
2042	 0.106826626
2068	 0.047935016
2125	 0.018403089
2159	 0.061133735
2211	 0.20444317
2214	 0.13194875
2227	 0.06366423
2245	 0.036806177
2332	 0.044235088
2548	 0.018403089
2583	 0.093625024
2652	 0.085461296
2764	 0.051664
2777	 0.07832126
2815	 0.03836975
2837	 0.047571294
2850	 0.042730648
2877	 0.031832114
2980	 0.052452847
3030	 0.03761097
3073	 0.023785647
3111	 0.04103366
3150	 0.046416216
3257	 0.058819193
3505	 0.047935016
3507	 0.05833641
3591	 0.11041853
3607	 0.08650261
3656	 0.030566867
3680	 0.040416103
3785	 0.07446586
3803	 0.035033546
3816	 0.11283291
3931	 0.029168205
3997	 0.030566867
4067	 0.035033546
4287	 0.04103366
4301	 0.056955945
4346	 0.03404976
4463	 0.044700928
4469	 0.05295385
4517	 0.052452847
4673	 0.018403089
4690	 0.061000317
4733	 0.047935016
4786	 0.035033546
4945	 0.20444317
5048	 0.051664
5061	 0.025832
5108	 0.06703695
5232	 0.029168205
5334	 0.029168205
5369	 0.029168205
5384	 0.06366423
5385	 0.0690833
5402	 0.021365324
5419	 0.06597438
5435	 0.036806177
5440	 0.072920516
5554	 0.061133735
5820	 0.047571294
5821	 0.03761097
5845	 0.055209264
5901	 0.042730648
6039	 0.14308009
6043	 0.07154004
6225	 0.014584103
6327	 0.027604632
6365	 0.097267725
6368	 0.036806177
6371	 0.051664
6452	 0.18566486
6505	 0.08650261
6524	 0.07154004
6775	 0.030566867
6830	 0.1381666
6850	 0.06366423
6945	 0.0690833
6958	 0.03836975
6983	 0.042730648
7012	 0.021365324
7062	 0.03836975
7080	 0.088470176
7125	 0.044235088
7210	 0.07154004
7294	 0.04600772
7314	 0.0690833
7317	 0.027604632
7340	 0.122000635
7359	 0.082813896
7460	 0.025832
7774	 0.029168205
7804	 0.071356945
7805	 0.073612355
7832	 0.03404976
7833	 0.039768413
7860	 0.0
7911	 0.021365324
7997	 0.11041853
8110	 0.018403089
8423	 0.05295385
8526	 0.025832
8614	 0.073612355
8628	 0.048633862
8701	 0.07522194
8836	 0.042730648
8900	 0.018403089
9019	 0.009201544
9121	 0.048633862
9196	 0.027604632
9243	 0.16493595
9280	 0.035033546
9325	 0.10784829
9433	 0.023785647
9503	 0.027604632
9513	 0.07006709
9633	 0.014584103
9684	 0.055209264
9704	 0.029168205
9705	 0.04103366
9741	 0.039087493
9774	 0.018403089
9780	 0.057835408
9866	 0.041623756
9914	 0.03298719
9923	 0.035949428
10039	 0.04515097
10062	 0.039087493
10116	 0.0
10147	 0.24974254
10148	 0.10106706
10163	 0.22566582
10189	 0.052452847
10213	 0.021365324
10329	 0.025832
10478	 0.085461296
10484	 0.018403089
10557	 0.046416216
10621	 0.041623756
10624	 0.039768413
10639	 0.041623756
10651	 0.059881758
10780	 0.057835408
10842	 0.044235088
10853	 0.021365324
10962	 0.029168205
10983	 0.06703695
10989	 0.039087493
10999	 0.062277745
11000	 0.073612355
11001	 0.053671595
11077	 0.021365324
11089	 0.0690833
11144	 0.025832
11185	 0.0
11199	 0.05833641
11262	 0.054352514
11338	 0.023785647
11378	 0.053671595
11379	 0.035949428
11443	 0.07154004
11510	 0.030566867
11523	 0.07446586
11527	 0.049617648
11530	 0.031832114
11547	 0.055209264
11734	 0.071898855
11735	 0.023785647
11751	 0.062277745
11784	 0.048633862
11861	 0.018403089
12010	 0.035033546
12031	 0.021365324
12061	 0.044700928
12069	 0.042188734
12077	 0.029168205
12140	 0.058819193
12208	 0.018403089
12463	 0.009201544
12473	 0.07154004
12596	 0.014584103
12740	 0.091700606
12769	 0.04600772
12882	 0.06366423
12900	 0.035949428
12908	 0.056955945
13002	 0.057835408
13037	 0.023785647
13042	 0.027604632
13118	 0.042730648
13164	 0.03761097
13190	 0.025832
13206	 0.056955945
13287	 0.106826626
