121	 0.076921724
159	 0.07875493
212	 0.062411804
432	 0.059066195
683	 0.050894637
731	 0.087800555
760	 0.14781895
1227	 0.09754185
1253	 0.07285696
1523	 0.15933613
1542	 0.050894637
1579	 0.070583366
1712	 0.050894637
1775	 0.050894637
1851	 0.07285696
2080	 0.04571582
2245	 0.07875493
2250	 0.106836274
2352	 0.062411804
2424	 0.0890632
2471	 0.104782015
2652	 0.18286328
2707	 0.17295831
2850	 0.13714746
3146	 0.06540455
3150	 0.09931772
3507	 0.062411804
3566	 0.09143164
3591	 0.23626478
3774	 0.070583366
4032	 0.04571582
4338	 0.04571582
4431	 0.19879152
4945	 0.21872562
4946	 0.17907684
5061	 0.055273257
5177	 0.17018658
5204	 0.083636306
5229	 0.14781895
5232	 0.031205902
5303	 0.114842206
5731	 0.031205902
6000	 0.14344032
6344	 0.12813023
6505	 0.0925457
6958	 0.08210053
7460	 0.055273257
7774	 0.031205902
7804	 0.050894637
7832	 0.07285696
7911	 0.04571582
7983	 0.12585662
8213	 0.050894637
8614	 0.019688733
8778	 0.10256753
9007	 0.059066195
9083	 0.06540455
9243	 0.070583366
9441	 0.08210053
9513	 0.14992398
9577	 0.055273257
9623	 0.16095392
9704	 0.062411804
9869	 0.08210053
10115	 0.0
10147	 0.2671896
10148	 0.108127624
10329	 0.055273257
10331	 0.14344032
10575	 0.110546514
11239	 0.059066195
11276	 0.1530757
11305	 0.07285696
11368	 0.06811182
11530	 0.06811182
11706	 0.12482361
11904	 0.19879152
11962	 0.019688733
11993	 0.031205902
12010	 0.14992398
12032	 0.11223443
12208	 0.039377466
12596	 0.031205902
12740	 0.06540455
12917	 0.16758561
12956	 0.062411804
13187	 0.031205902
13190	 0.055273257
13285	 0.019688733
13300	 0.07875493
